timestamp,voltage,accuracy,status,duration,avg_power_watts,avg_current_amps
2021-11-19 17:20:50,0.7900,0.999612,SUCCESS,0.58,6.8483,8.6719
2021-11-19 17:20:52,0.7800,0.999612,SUCCESS,0.58,6.3811,8.1823
2021-11-19 17:20:54,0.7700,0.999612,SUCCESS,0.59,5.9443,7.7214
2021-11-19 17:20:55,0.7600,0.999612,SUCCESS,0.59,5.7444,7.5599
2021-11-19 17:20:57,0.7500,0.999612,SUCCESS,0.58,5.4355,7.2474
2021-11-19 17:20:59,0.7400,0.999612,SUCCESS,0.59,5.3740,7.2630
2021-11-19 17:21:01,0.7300,0.999612,SUCCESS,0.58,5.1272,7.0260
2021-11-19 17:21:02,0.7200,0.999612,SUCCESS,0.58,4.9880,6.9297
2021-11-19 17:21:04,0.7100,0.999612,SUCCESS,0.59,4.7830,6.7370
2021-11-19 17:21:06,0.7000,0.999612,SUCCESS,0.59,4.5596,6.5156
2021-11-19 17:21:08,0.6900,0.999612,SUCCESS,0.58,4.2752,6.1979
2021-11-19 17:21:09,0.6800,0.999612,SUCCESS,0.60,4.3158,6.3490
2021-11-19 17:21:11,0.6700,0.999612,SUCCESS,0.58,4.0776,6.0859
2021-11-19 17:21:13,0.6600,0.999612,SUCCESS,0.58,4.0989,6.2135
2021-11-19 17:21:15,0.6500,0.999612,SUCCESS,0.59,3.8989,6.0000
2021-11-19 17:21:16,0.6400,0.999612,SUCCESS,0.59,3.5465,5.5417
2021-11-19 17:21:18,0.6300,0.999612,SUCCESS,0.59,3.5239,5.5938
2021-11-19 17:21:20,0.6200,0.999612,SUCCESS,0.59,3.4441,5.5547
2021-11-19 17:21:22,0.6100,0.999639,SUCCESS,0.58,3.3499,5.4922
2021-11-19 17:21:23,0.6000,0.999437,SUCCESS,0.59,3.3253,5.5443
2021-11-19 17:21:25,0.5990,0.999124,SUCCESS,0.59,3.2435,5.4167
2021-11-19 17:21:27,0.5980,0.998875,SUCCESS,0.58,3.3031,5.5260
2021-11-19 17:21:29,0.5970,0.999277,SUCCESS,0.58,3.1237,5.2344
2021-11-19 17:21:30,0.5960,0.999064,SUCCESS,0.59,3.1496,5.2865
2021-11-19 17:21:32,0.5950,0.999229,SUCCESS,0.58,3.1677,5.3255
2021-11-19 17:21:34,0.5940,0.999288,SUCCESS,0.59,3.0851,5.1953
2021-11-19 17:21:36,0.5930,0.999235,SUCCESS,0.59,3.1456,5.3073
2021-11-19 17:21:38,0.5920,0.999487,SUCCESS,0.59,3.0684,5.1849
2021-11-19 17:21:39,0.5910,0.99931,SUCCESS,0.59,3.1548,5.3411
2021-11-19 17:21:41,0.5900,0.999467,SUCCESS,0.59,3.1127,5.2786
2021-11-19 17:21:43,0.5890,0.998722,SUCCESS,0.59,3.0263,5.1406
2021-11-19 17:21:45,0.5880,0.998364,SUCCESS,0.59,2.9719,5.0573
2021-11-19 17:21:46,0.5870,0.990836,SUCCESS,0.59,2.9399,5.0104
2021-11-19 17:21:48,0.5860,0.982678,SUCCESS,0.58,3.0505,5.2083
2021-11-19 17:21:50,0.5850,0.135561,SUCCESS,0.59,3.0508,5.2161
2021-11-19 17:21:52,0.5840,0.0726463,SUCCESS,0.59,3.0590,5.2396
2021-11-19 17:21:53,0.5830,0.0786445,SUCCESS,0.59,2.9179,5.0078
2021-11-19 17:21:55,0.5820,0.159924,SUCCESS,0.58,2.9324,5.0417
2021-11-19 17:21:57,0.5810,0.204219,SUCCESS,0.59,3.0363,5.2292
2021-11-19 17:21:59,0.5800,0.141271,SUCCESS,0.59,2.9648,5.1146
2021-11-19 17:22:00,0.5790,0.228326,SUCCESS,0.59,2.9970,5.1797
2021-11-19 17:22:02,0.5780,0.158123,SUCCESS,0.59,2.9709,5.1432
2021-11-19 17:22:04,0.5770,0.145822,SUCCESS,0.58,2.9929,5.1901
2021-11-19 17:22:06,0.5760,0.238213,SUCCESS,0.58,2.9178,5.0677
2021-11-19 17:22:07,0.5750,0.29004,SUCCESS,0.59,2.8403,4.9401
2021-11-19 17:22:09,0.5740,0.588888,SUCCESS,0.58,2.9457,5.1328
2021-11-19 17:22:11,0.5730,0.402299,SUCCESS,0.58,2.7616,4.8203
2021-11-19 17:22:13,0.5720,0.286257,SUCCESS,0.59,2.8123,4.9193
2021-11-19 17:22:15,0.5710,0.845443,SUCCESS,0.58,2.8852,5.0547
2021-11-19 17:22:16,0.5700,0.73121,SUCCESS,0.58,2.8769,5.0495
2021-11-19 17:22:18,0.5690,0.865478,SUCCESS,0.59,2.7990,4.9219
2021-11-19 17:22:20,0.5680,0.905142,SUCCESS,0.59,2.7403,4.8255
2021-11-19 17:22:22,0.5670,0.365595,SUCCESS,0.59,2.7628,4.8750
2021-11-19 17:22:23,0.5660,0.522448,SUCCESS,0.59,2.7923,4.9349
2021-11-19 17:22:25,0.5650,0.998279,SUCCESS,0.58,2.7570,4.8802
2021-11-19 17:22:42,0.5640,0.0,SUCCESS (GUI Ignored),16.20,2.7415,4.8618
2021-11-19 17:22:44,0.5630,0.0,SUCCESS (GUI Ignored),0.47,2.5862,4.5938
2021-11-19 17:22:45,0.5620,0.0,SUCCESS (GUI Ignored),0.47,2.6311,4.6836
2021-11-19 17:22:47,0.5610,0.0,SUCCESS (GUI Ignored),0.47,2.7902,4.9766
2021-11-19 17:22:48,0.5600,0.0,SUCCESS (GUI Ignored),0.47,2.7963,4.9961
2021-11-19 17:22:50,0.5590,0.0,SUCCESS (GUI Ignored),0.47,2.6708,4.7812
2021-11-19 17:22:51,0.5580,0.0,SUCCESS (GUI Ignored),0.47,2.5724,4.6133
2021-11-19 17:22:53,0.5570,0.0,SUCCESS (GUI Ignored),0.47,2.6017,4.6719
2021-11-19 17:22:54,0.5560,0.0,SUCCESS (GUI Ignored),0.48,2.6329,4.7383
2021-11-19 17:22:56,0.5550,0.0,SUCCESS (GUI Ignored),0.47,2.6824,4.8359
2021-11-19 17:22:58,0.5540,0.0,SUCCESS (GUI Ignored),0.47,2.5458,4.5977
2021-11-19 17:22:59,0.5530,0.0,SUCCESS (GUI Ignored),0.48,2.3923,4.3242
2021-11-19 17:23:01,0.5520,0.0,SUCCESS (GUI Ignored),0.47,2.5987,4.7109
2021-11-19 17:23:02,0.5510,0.0,SUCCESS (GUI Ignored),0.48,2.5226,4.5820
2021-11-19 17:20:38,0.8500,0.999612,SUCCESS,0.60,7.5329,8.8646
2021-11-19 17:20:39,0.8400,0.999612,SUCCESS,0.60,7.4529,8.8750
2021-11-19 17:20:41,0.8300,0.999612,SUCCESS,0.59,5.9898,7.2188
2021-11-19 17:20:43,0.8200,0.999612,SUCCESS,0.58,5.1084,6.2318
2021-11-19 17:20:45,0.8100,0.999612,SUCCESS,0.58,6.5826,8.1302
2021-11-19 17:20:46,0.8000,0.999612,SUCCESS,0.58,7.5440,9.4323
2021-11-19 17:20:48,0.7900,0.999612,SUCCESS,0.58,6.8449,8.6667
2021-11-19 17:20:50,0.7800,0.999612,SUCCESS,0.59,6.3987,8.2083
2021-11-19 17:20:52,0.7700,0.999612,SUCCESS,0.59,5.9331,7.7083
2021-11-19 17:20:53,0.7600,0.999612,SUCCESS,0.58,5.7213,7.5312
2021-11-19 17:20:55,0.7500,0.999612,SUCCESS,0.59,5.4617,7.2839
2021-11-19 17:20:57,0.7400,0.999612,SUCCESS,0.59,5.2661,7.1172
2021-11-19 17:20:59,0.7300,0.999612,SUCCESS,0.58,5.0264,6.8880
2021-11-19 17:21:00,0.7200,0.999612,SUCCESS,0.59,4.9417,6.8646
2021-11-19 17:21:02,0.7100,0.999612,SUCCESS,0.59,4.7455,6.6849
2021-11-19 17:21:04,0.7000,0.999612,SUCCESS,0.59,4.6173,6.5990
2021-11-19 17:21:06,0.6900,0.999612,SUCCESS,0.59,4.3160,6.2578
2021-11-19 17:21:07,0.6800,0.999612,SUCCESS,0.59,4.5394,6.6771
2021-11-19 17:21:09,0.6700,0.999612,SUCCESS,0.59,4.2413,6.3333
2021-11-19 17:21:11,0.6600,0.999612,SUCCESS,0.58,3.8164,5.7839
2021-11-19 17:21:13,0.6500,0.999612,SUCCESS,0.59,3.8694,5.9531
2021-11-19 17:21:15,0.6400,0.999612,SUCCESS,0.58,3.6227,5.6615
2021-11-19 17:21:16,0.6300,0.999612,SUCCESS,0.59,3.6052,5.7214
2021-11-19 17:21:18,0.6200,0.999612,SUCCESS,0.59,3.4819,5.6172
2021-11-19 17:21:20,0.6100,0.99961,SUCCESS,0.58,3.3579,5.5052
2021-11-19 17:21:22,0.6000,0.999434,SUCCESS,0.59,3.3072,5.5156
2021-11-19 17:21:23,0.5990,0.999354,SUCCESS,0.59,3.4032,5.6849
2021-11-19 17:21:25,0.5980,0.999274,SUCCESS,0.59,3.3514,5.6068
2021-11-19 17:21:27,0.5970,0.99931,SUCCESS,0.58,3.1947,5.3542
2021-11-19 17:21:29,0.5960,0.999283,SUCCESS,0.59,3.1857,5.3464
2021-11-19 17:21:30,0.5950,0.999205,SUCCESS,0.58,3.1677,5.3255
2021-11-19 17:21:32,0.5940,0.999236,SUCCESS,0.58,3.0836,5.1927
2021-11-19 17:21:34,0.5930,0.999306,SUCCESS,0.59,3.1723,5.3516
2021-11-19 17:21:36,0.5920,0.999487,SUCCESS,0.59,3.1408,5.3073
2021-11-19 17:21:37,0.5910,0.999546,SUCCESS,0.58,3.1880,5.3958
2021-11-19 17:21:39,0.5900,0.999449,SUCCESS,0.59,3.1142,5.2812
2021-11-19 17:21:41,0.5890,0.999211,SUCCESS,0.59,3.0493,5.1797
2021-11-19 17:21:43,0.5880,0.996471,SUCCESS,0.59,3.1074,5.2865
2021-11-19 17:21:44,0.5870,0.975742,SUCCESS,0.58,3.0682,5.2292
2021-11-19 17:21:46,0.5860,0.974878,SUCCESS,0.59,2.9690,5.0677
2021-11-19 17:21:48,0.5850,0.360191,SUCCESS,0.59,2.9788,5.0938
2021-11-19 17:21:50,0.5840,0.103768,SUCCESS,0.59,2.9960,5.1302
2021-11-19 17:21:51,0.5830,0.127298,SUCCESS,0.59,3.1092,5.3359
2021-11-19 17:21:53,0.5820,0.301606,SUCCESS,0.59,3.0953,5.3203
2021-11-19 17:21:55,0.5810,0.178974,SUCCESS,0.59,2.9758,5.1250
2021-11-19 17:21:57,0.5800,0.270337,SUCCESS,0.58,2.9048,5.0104
2021-11-19 17:21:59,0.5790,0.31472,SUCCESS,0.59,2.9940,5.1745
2021-11-19 17:22:00,0.5780,0.598126,SUCCESS,0.59,2.9382,5.0859
2021-11-19 17:22:02,0.5770,0.974774,SUCCESS,0.59,2.9314,5.0833
2021-11-19 17:22:04,0.5760,0.184484,SUCCESS,0.59,2.9358,5.0990
2021-11-19 17:22:06,0.5750,0.760896,SUCCESS,0.59,2.9616,5.1510
2021-11-19 17:22:07,0.5740,0.555823,SUCCESS,0.58,2.9308,5.1068
2021-11-19 17:22:09,0.5730,0.700069,SUCCESS,0.59,2.8623,4.9974
2021-11-19 17:22:11,0.5720,0.405649,SUCCESS,0.59,2.8689,5.0182
2021-11-19 17:22:13,0.5710,0.957042,SUCCESS,0.59,2.8164,4.9349
2021-11-19 17:22:14,0.5700,0.529951,SUCCESS,0.59,2.7523,4.8307
2021-11-19 17:22:16,0.5690,0.365795,SUCCESS,0.59,2.8161,4.9505
2021-11-19 17:22:18,0.5680,0.57658,SUCCESS,0.59,2.8700,5.0547
2021-11-19 17:22:20,0.5670,0.970465,SUCCESS,0.60,2.7953,4.9323
2021-11-19 17:22:21,0.5660,0.352789,SUCCESS,0.59,2.8317,5.0052
2021-11-19 17:22:23,0.5650,0.995678,SUCCESS,0.59,2.9051,5.1445
2021-11-19 17:22:25,0.5640,0.451495,SUCCESS,0.58,2.8811,5.1094
2021-11-19 17:22:42,0.5630,0.0,SUCCESS (GUI Ignored),16.23,2.7689,4.9190
2021-11-19 17:22:44,0.5620,0.0,SUCCESS (GUI Ignored),0.47,2.8098,5.0039
2021-11-19 17:22:45,0.5610,0.0,SUCCESS (GUI Ignored),0.47,2.7486,4.9023
2021-11-19 17:22:47,0.5600,0.0,SUCCESS (GUI Ignored),0.47,2.7526,4.9180
2021-11-19 17:22:48,0.5590,0.0,SUCCESS (GUI Ignored),0.47,2.6888,4.8125
2021-11-19 17:22:50,0.5580,0.0,SUCCESS (GUI Ignored),0.47,2.7059,4.8516
2021-11-19 17:22:51,0.5570,0.0,SUCCESS (GUI Ignored),0.47,2.7832,5.0000
2021-11-19 17:22:53,0.5560,0.0,SUCCESS (GUI Ignored),0.48,2.7479,4.9453
2021-11-19 17:22:54,0.5550,0.0,SUCCESS (GUI Ignored),0.48,2.5985,4.6836
2021-11-19 17:22:56,0.5540,0.0,SUCCESS (GUI Ignored),0.47,2.5621,4.6250
2021-11-19 17:22:57,0.5530,0.0,SUCCESS (GUI Ignored),0.47,2.6612,4.8125
2021-11-19 17:22:59,0.5520,0.0,SUCCESS (GUI Ignored),0.47,2.6698,4.8398
2021-11-19 17:23:00,0.5510,0.0,SUCCESS (GUI Ignored),0.47,2.6845,4.8750
